,,,,,,,,,,
,118122,2,114,71,5,31,1,10,51,0
,118433,2,114,71,5,31,1,3,51,0
,118821,2,114,71,5,31,1,9,51,0
,119132,2,114,71,5,31,1,5,51,0
,119444,2,114,71,5,31,1,4,51,0
,119755,2,114,71,5,30,1,9,51,0
,120067,2,75,71,5,30,1,3,61,0
,120378,2,75,71,5,30,1,5,61,0
,120697,2,75,71,5,31,1,8,61,0
,121009,2,75,71,5,31,1,9,61,0
,121320,2,75,71,5,31,1,7,61,0
,121632,2,75,71,5,31,1,2,61,0
,121943,2,75,71,5,31,1,1,61,0
,122255,2,75,71,5,31,1,3,61,0
,122566,2,75,71,5,31,1,9,61,0
,122878,2,75,71,5,31,1,9,61,0
,123189,2,75,71,5,31,1,9,61,0
,123501,2,75,71,5,31,1,9,61,0
,123812,2,75,71,5,31,1,6,61,0
,124124,2,75,84,5,31,1,10,50,0
,124435,2,75,84,5,31,1,10,50,0
,124748,2,75,84,5,31,1,4,50,0
,125059,2,75,84,5,31,1,7,50,0
,125372,2,75,84,5,31,1,10,50,0
,125683,2,75,84,5,31,1,7,50,0
,126002,2,75,84,5,31,1,7,50,0
,126314,2,75,84,5,31,1,1,50,0
,126625,2,75,84,5,31,1,3,50,0
,126937,2,75,84,5,30,1,1,50,0
,127248,2,75,84,5,31,1,5,50,0
,127560,2,75,84,5,31,1,6,50,0
,127871,2,75,84,5,31,1,2,50,0
,128183,2,75,95,5,31,1,2,56,0
,128494,2,75,95,5,31,1,10,56,0
,128880,2,75,95,5,31,1,7,56,0
,129191,2,75,95,5,31,1,1,56,0
,129503,2,75,95,5,31,1,7,56,0
,129814,2,75,95,5,31,1,4,56,0
,130126,2,82,95,5,31,1,4,50,0
,130437,2,82,95,5,31,1,6,50,0
,130749,2,82,95,5,30,1,9,50,0
,131060,2,82,95,5,30,1,2,50,0
,131379,2,82,95,5,31,1,6,50,0
,131692,2,82,95,5,31,1,10,50,0
,132003,2,82,95,5,31,1,8,50,0
,132315,1,82,95,5,31,1,57,50,0
,132626,1,82,95,5,31,1,18,50,0
,132938,1,82,95,5,31,1,45,50,0
,133249,1,82,95,5,31,1,28,50,0
,133561,1,82,95,5,31,1,21,50,0
,133873,1,82,95,5,31,1,27,50,0
,134185,1,82,95,5,30,1,3,50,0
,134497,2,82,96,5,30,1,61,49,0
,134810,2,82,96,5,31,1,67,49,0
,135121,2,82,96,5,31,1,47,49,0
,135434,2,82,96,5,31,1,6,49,0
,135746,2,82,96,5,31,1,38,49,0
